year,month,date,ndvi,precipitation_mm,temp_mean_c,temp_max_c,temp_min_c,precip_3month,precip_6month,ndvi_3month_avg,precip_3month_avg,precip_lag1,ndvi_lag1,vci,precip_anomaly,drought_label,drought_category,season
2022.0,3.0,2022-03,0.49709140958867865,76.51217651634396,27.898730579864168,28.990866179403532,26.30379850737329,91.3999161693594,626.4436598169659,0.5589833587938179,30.4666387231198,11.607617881440795,0.5721831447473604,61.42185016825883,308.47860609400846,0,No Drought,Dry Season
2022.0,4.0,2022-04,0.46671004127682536,123.93163769208479,27.54373825540767,30.006040935740803,25.68335208427331,212.05143208986956,451.3400470039389,0.5119948652042882,70.68381069662318,76.51217651634396,0.49709140958867865,53.23837010687104,71.32057079280881,1,Light Drought,Dry Season
2022.0,5.0,2022-05,0.5286050309214562,219.93946774864895,27.294231428548045,28.744623387499285,25.98338578578064,420.3832819570777,459.3121240956725,0.49746882726232006,140.12776065235923,123.93163769208479,0.46671004127682536,69.91031221485775,18.333810265617494,0,No Drought,Rainy Season
2022.0,6.0,2022-06,0.5248809825024169,177.91618462487662,27.430592739274317,28.776989621135698,25.838184254229976,521.7872900656104,613.1872062349697,0.5067320182335662,173.9290966885368,219.93946774864895,0.5286050309214562,68.9072080863001,-16.291098775006798,0,No Drought,Rainy Season
2022.0,7.0,2022-07,0.5275167766787532,332.689157551617,26.898588087483265,28.017905837340674,25.080636514845487,730.5448099251425,942.5962420150121,0.5270009300342088,243.51493664171417,177.91618462487662,0.5248809825024169,69.61718167493385,34.98968769007676,0,No Drought,Rainy Season
2022.0,8.0,2022-08,0.4498662893239258,232.68947770629353,27.00280644358109,28.19768529298063,25.88674568352557,743.2948198827871,1163.6781018398647,0.5007546828350319,247.76493996092904,332.689157551617,0.5275167766787532,48.70136219956961,6.684103381046845,1,Light Drought,Rainy Season
2022.0,9.0,2022-09,0.28941791383018717,276.4501790528685,26.468804551740213,27.97311160262857,25.110234657755882,841.8288143107791,1363.6161043763896,0.422266993277622,280.6096047702597,232.68947770629353,0.4498662893239258,5.483227049850391,-1.3531071253529758,4,Extreme Drought,Rainy Season
2022.0,10.0,2022-10,0.26906130034920184,273.2177363690811,26.251972965268592,27.323598391828796,25.12529478189259,782.3573931282431,1512.9022030533856,0.3361151678344383,260.78579770941434,276.4501790528685,0.28941791383018717,0.0,-10.32570696143801,4,Extreme Drought,Rainy Season
2022.0,11.0,2022-11,0.41174482451129313,235.70442652129654,26.264257061431987,27.373424662287682,24.29748782881195,785.3723419432462,1528.6671618260334,0.3234080128968941,261.7907806477487,273.2177363690811,0.26906130034920184,38.433021287374345,34.877946789131194,2,Moderate Drought,Rainy Season
2022.0,12.0,2022-12,0.5573997616936476,57.68278760808423,25.518619901623442,27.297080509226422,23.759822642949157,566.6049504984619,1408.433764809241,0.4127352955180475,188.86831683282062,235.70442652129654,0.41174482451129313,77.66641795468128,-1.1730166803136286,0,No Drought,Dry Season
2023.0,1.0,2023-01,0.6142772874888288,28.930598016834722,25.28990937157308,26.887612613816383,22.477151118208536,322.3178121462155,1104.6752052744587,0.5278072912312565,107.43927071540516,57.68278760808423,0.5573997616936476,92.98686348261815,103.23197962527108,0,No Drought,Dry Season
2023.0,2.0,2023-02,0.593539217263185,13.169650879892929,26.66580856801544,27.526672043494443,25.912849953592335,99.78303650481189,885.1553784480581,0.5884054221485537,33.26101216827063,28.930598016834722,0.6142772874888288,87.40088781288495,79.76610079456391,1,Light Drought,Dry Season
2023.0,3.0,2023-03,0.4902348780900632,7.084473056506281,27.334192244960846,28.949036466565552,25.540530369722788,49.18472195323393,615.7896724516958,0.5660171276140257,16.394907317744643,13.169650879892929,0.593539217263185,59.57498506879241,-59.37092086248145,3,Severe Drought,Dry Season
2023.0,4.0,2023-04,0.482881277018517,62.25107879509358,28.94965516262892,30.110388383124643,27.093901550095946,82.50520273149279,404.82301487770826,0.5222184574572551,27.501734243830928,7.084473056506281,0.4902348780900632,57.59423005043072,-12.590986335418531,1,Light Drought,Dry Season
2023.0,5.0,2023-05,0.5370219304617663,157.95529974990808,28.67781971858214,31.080414368972374,26.21952725628737,227.29085160150794,327.0738881063198,0.5033793618567822,75.76361720050265,62.25107879509358,0.482881277018517,72.17747572309113,-13.57354274770941,0,No Drought,Rainy Season
2023.0,6.0,2023-06,0.6058605011308607,196.75425654458954,27.657603042250916,28.981639375970598,26.096787755970826,416.96063508959116,466.1453570428251,0.5419212362037147,138.98687836319706,157.95529974990808,0.5370219304617663,90.71973046101161,-6.657484220958826,0,No Drought,Rainy Season
2023.0,7.0,2023-07,0.48648642344346643,401.33855593046417,27.09150969156532,28.57621716795612,25.624184684446206,756.0481122249619,838.5533149564546,0.5431229516786978,252.0160374083206,196.75425654458954,0.6058605011308607,58.565306915176365,52.21562296947453,1,Light Drought,Rainy Season
2023.0,8.0,2023-08,0.4183055360051664,193.28365122604023,27.67111785149815,28.559163457464,26.191075637979594,791.3764637010939,1018.6673153026018,0.5035508201931645,263.79215456703133,401.33855593046417,0.48648642344346643,40.20020475151354,-10.247640261037942,2,Moderate Drought,Rainy Season
